2015-05-06 11:44:31.926 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:31.936 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:38.400 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:38.408 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:44.892 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:44.901 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:51.381 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:51.391 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:57.897 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:44:57.904 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:01.668 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:01.677 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:06.200 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:06.208 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:08.609 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:08.620 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:15.366 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:15.378 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:22.050 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:22.061 +0100	scrollwheeldown		moved 1	40	on_navigate_brand	navigate_brand.script
2015-05-06 11:45:28.779 +0100	imagefound	uk&ireland	Unable to Find Image uk&ireland within 1.00 seconds	42	on_navigate_brand	navigate_brand.script
